name,tvt
05_02_01876,train
05_02_01877,train
05_02_01879,train
05_02_01880,train
05_02_01881,train
05_02_01882,train
05_02_01883,train
05_02_01884,train
05_02_01887,train
05_02_01888,train
05_02_01889,train
05_02_01890,train
05_02_01891,train
05_02_01892,train
05_02_01893,train
05_02_01894,train
05_02_01895,train
05_02_01896,train
05_02_01898,train
05_02_01899,train
05_02_01900,train
05_02_01901,train
05_02_01902,train
05_02_01903,train
05_02_01904,train
05_02_01905,train
05_02_01906,train
05_02_01907,train
05_02_01908,train
05_02_01909,train
05_02_01910,train
05_02_01911,train
05_02_01912,train
05_02_01914,train
05_02_01915,train
05_02_01916,train
05_02_01917,train
05_02_01918,train
05_02_01920,train
05_02_01921,train
05_02_01922,train
05_02_01923,train
05_02_01924,train
05_02_01925,train
05_02_01926,train
05_02_01928,train
05_02_01930,train
05_02_01931,train
05_02_01932,train
05_02_01933,train
05_02_01934,test
05_02_01935,train
05_02_01936,train
05_02_01939,train
05_02_01940,train
05_02_01941,test
05_02_01942,train
05_02_01944,train
05_02_01945,train
05_02_01946,train
05_02_01949,train
05_02_01950,train
05_02_01951,train
05_02_01952,train
05_02_01953,train
05_02_01955,valid
05_02_01956,valid
05_02_01958,valid
05_02_01960,valid
05_02_01961,valid
05_02_01963,valid
05_02_01964,valid
05_02_01966,valid
05_02_01967,valid
05_02_01968,valid
05_02_01969,valid
05_02_01971,valid
05_02_01973,valid
05_02_01974,valid
05_02_01977,valid
05_02_01978,valid
05_02_01979,valid
05_02_01980,valid
05_02_01982,valid
05_02_01983,valid
05_02_01984,valid
05_02_01985,valid
05_02_01986,test
05_02_01987,valid
05_02_01989,valid
05_02_01990,valid
05_02_01992,valid
05_02_01993,valid
05_02_01994,valid
05_02_01995,valid
05_02_01997,valid
05_02_01998,valid
05_02_01999,valid
05_02_02000,valid
05_02_02002,valid
05_02_02003,valid
05_02_02004,valid
05_02_02006,valid
05_02_02008,valid
05_02_02010,valid
05_02_02012,valid
05_02_02015,valid
05_02_02016,valid
05_02_02017,valid
05_02_02018,valid
05_02_02020,test
05_02_02023,valid
05_02_02024,valid
05_02_02026,valid
05_02_02028,valid
05_02_02029,valid
05_02_02032,valid
05_02_02033,test
05_02_02035,valid
05_02_02037,valid
05_02_02039,valid
05_02_02040,valid
05_02_02044,valid
05_02_02045,valid
05_02_02046,valid
05_02_02047,valid
05_02_02048,valid
05_02_02051,valid
05_02_02052,valid
05_02_02053,valid
05_02_02054,valid
05_02_02055,test
05_02_02056,valid
05_02_02058,valid
05_02_02059,valid
05_02_02060,valid
05_02_02061,valid
05_02_02062,valid
05_02_02066,valid
05_02_02070,valid
05_02_02072,valid
05_02_02073,valid
05_02_02074,valid
05_02_02075,valid
05_02_02078,valid
05_02_02079,valid
05_02_02080,valid
05_02_02082,valid
05_02_02083,valid
05_02_02084,valid
05_02_02085,valid
05_02_02086,valid
05_02_02087,valid
05_02_02088,valid
05_02_02092,valid
05_02_02093,test
05_02_02095,valid
05_02_02096,valid
05_02_02098,valid
05_02_02103,valid
05_02_02109,valid
05_02_02110,valid
05_02_02112,valid
05_02_02115,valid
05_02_02116,valid
05_02_02117,valid
05_02_02119,valid
05_02_02121,valid
05_02_02123,valid
05_02_02124,valid
05_02_02126,valid
05_02_02127,valid
05_02_02128,valid
05_02_02129,valid
05_02_02130,valid
05_02_02131,valid
05_02_02132,valid
05_02_02133,valid
05_02_02134,valid
05_02_02142,valid
05_02_02144,valid
05_02_02145,valid
05_02_02146,valid
05_02_02147,valid
05_02_02148,valid
05_02_02149,valid
05_02_02152,valid
05_02_02153,valid
05_02_02154,test
05_02_02156,valid
05_02_02157,valid
05_02_02158,valid
05_02_02159,valid
05_02_02160,valid
05_02_02161,valid
05_02_02164,valid
05_02_02166,valid
05_02_02167,valid
05_02_02168,valid
05_02_02170,valid
05_02_02171,valid
05_02_02173,valid
05_02_02174,valid
05_02_02177,valid
05_02_02178,valid
05_02_02181,valid
05_02_02182,valid
05_02_02183,valid
05_02_02186,valid
05_02_02187,valid
05_02_02188,valid
05_02_02189,valid
05_02_02190,valid
05_02_02193,valid
05_02_02195,valid
05_02_02197,valid
05_02_02198,valid
05_02_02200,valid
05_02_02204,valid
05_02_02205,valid
05_02_02207,valid
05_02_02208,valid
05_02_02209,valid
05_02_02211,valid
05_02_02212,valid
05_02_02213,valid
05_02_02214,valid
05_02_02215,valid
05_02_02216,valid
05_02_02217,valid
05_02_02223,valid
05_02_02224,valid
05_02_02225,valid
05_02_02226,valid
05_02_02227,valid
05_02_02228,valid
05_02_02229,valid
05_02_02230,valid
05_02_02232,test
05_02_02233,valid
05_02_02234,valid
05_02_02235,valid
05_02_02236,valid
05_04_00001,valid
05_04_00002,valid
05_04_00003,valid
05_04_00004,valid
05_04_00005,valid
05_04_00006,valid
05_04_00007,valid
05_04_00008,valid
05_04_00009,valid
05_04_00010,valid
05_04_00011,valid
05_04_00012,valid
05_04_00013,valid
05_04_00014,valid
05_04_00015,valid
05_04_00016,valid
05_04_00017,valid
05_04_00018,valid
05_04_00019,valid
05_04_00020,valid
05_04_00021,valid
05_04_00022,valid
05_04_00023,valid
05_04_00024,valid
05_04_00025,valid
05_04_00026,valid
05_04_00027,valid
05_04_00028,valid
05_04_00029,valid
05_04_00030,valid
05_04_00031,valid
05_04_00032,valid
05_04_00033,valid
05_04_00034,valid
05_04_00036,valid
05_04_00037,valid
05_04_00038,valid
05_04_00039,valid
05_04_00040,valid
05_04_00041,valid
05_04_00042,valid
05_04_00043,valid
05_04_00044,valid
05_04_00045,valid
05_04_00046,valid
05_04_00047,valid
05_04_00048,valid
05_04_00049,valid
05_04_00050,valid
05_04_00051,valid
05_04_00052,test
05_04_00053,valid
05_04_00054,valid
05_04_00055,valid
05_04_00056,valid
05_04_00057,valid
05_04_00058,valid
05_04_00059,valid
05_04_00060,valid
05_04_00061,valid
05_04_00062,valid
05_04_00063,valid
05_04_00064,test
05_04_00065,valid
05_04_00066,valid
05_04_00067,valid
05_04_00068,valid
05_04_00070,valid
05_04_00072,valid
05_04_00073,valid
05_04_00074,valid
05_04_00075,valid
05_04_00076,valid
05_04_00077,valid
05_04_00078,valid
05_04_00079,valid
05_04_00080,valid
05_04_00081,valid
05_04_00082,valid
05_04_00083,valid
05_04_00084,valid
05_04_00085,valid
05_04_00086,valid
05_04_00087,valid
05_04_00088,valid
05_04_00089,valid
05_04_00090,valid
05_04_00092,valid
05_04_00093,test
05_04_00094,valid
05_04_00095,valid
05_04_00096,valid
05_04_00097,valid
05_04_00098,valid
05_04_00099,valid
05_04_00100,valid
05_04_00101,train
05_04_00102,train
05_04_00103,train
05_04_00104,train
05_04_00105,train
05_04_00106,train
05_04_00107,train
05_04_00108,train
05_04_00109,train
05_04_00110,train
05_04_00112,train
05_04_00113,train
05_04_00114,train
05_04_00115,train
05_04_00117,train
05_04_00118,train
05_04_00119,train
05_04_00120,train
05_04_00121,train
05_04_00122,train
05_04_00123,train
05_04_00124,train
05_04_00125,train
05_04_00126,train
05_04_00127,train
05_04_00128,train
05_04_00129,train
05_04_00130,train
05_04_00131,train
05_04_00132,train
05_04_00133,train
05_04_00134,train
05_04_00135,train
05_04_00136,train
05_04_00137,train
05_04_00138,train
05_04_00139,valid
05_04_00140,valid
05_04_00141,valid
05_04_00142,valid
05_04_00143,valid
05_04_00144,valid
05_04_00145,valid
05_04_00146,valid
05_04_00147,valid
05_04_00148,valid
05_04_00149,valid
05_04_00150,valid
05_04_00151,valid
05_04_00152,valid
05_04_00153,valid
05_04_00154,valid
05_04_00155,valid
05_04_00156,valid
05_04_00157,valid
05_04_00158,valid
05_04_00159,valid
05_04_00160,valid
05_04_00161,test
05_04_00162,valid
05_04_00163,valid
05_04_00164,valid
05_04_00165,valid
05_04_00166,valid
05_04_00167,test
05_04_00168,valid
05_04_00169,valid
05_04_00170,valid
05_04_00171,valid
05_04_00172,valid
05_04_00173,valid
05_04_00174,valid
05_04_00176,valid
05_04_00177,valid
05_04_00178,valid
05_04_00179,valid
05_04_00180,valid
05_04_00181,valid
05_04_00182,valid
05_04_00183,valid
05_04_00184,valid
05_04_00185,valid
05_04_00186,valid
05_04_00187,valid
05_04_00188,valid
05_04_00189,valid
05_04_00190,valid
05_04_00191,valid
05_04_00192,valid
05_04_00193,valid
05_04_00194,valid
05_04_00195,valid
05_04_00196,valid
05_04_00197,valid
05_04_00198,valid
05_04_00199,valid
05_04_00200,valid
05_04_00202,valid
05_04_00205,valid
05_04_00206,valid
05_04_00208,valid
05_04_00209,valid
05_04_00210,valid
05_04_00211,valid
05_04_00212,valid
05_04_00213,valid
05_04_00214,valid
05_04_00215,valid
05_04_00216,valid
05_04_00217,valid
05_04_00218,valid
05_04_00219,train
05_04_00220,train
05_04_00221,train
05_04_00222,train
05_04_00223,train
05_04_00224,train
05_04_00225,test
05_04_00226,test
05_04_00227,train
05_04_00229,train
05_04_00230,train
05_04_00231,train
05_04_00232,train
05_04_00233,train
05_04_00234,train
05_04_00235,train
05_04_00236,train
05_04_00237,train
05_04_00238,train
05_04_00239,train
05_04_00240,train
05_04_00241,train
05_04_00242,test
05_04_00243,train
05_04_00244,test
05_04_00245,train
05_04_00246,train
05_04_00247,train
05_04_00248,train
05_04_00249,train
05_04_00250,test
05_04_00251,train
05_04_00252,train
05_04_00253,train
05_04_00254,train
05_04_00255,train
05_04_00256,train
05_04_00257,train
05_04_00258,train
05_04_00259,train
05_04_00260,train
05_04_00261,train
05_04_00262,train
05_04_00263,train
05_04_00265,train
05_04_00266,train
05_04_00269,test
05_04_00270,train
05_04_00271,test
05_04_00272,test
05_04_00273,train
05_04_00274,test
05_04_00275,test
05_04_00276,train
05_04_00277,train
05_04_00278,train
05_04_00279,train
05_04_00280,train
05_04_00281,train
05_04_00282,train
05_04_00283,train
05_04_00284,train
05_04_00285,train
05_04_00286,test
05_04_00287,train
05_04_00288,test
05_04_00289,train
05_04_00290,train
05_04_00291,train
05_04_00292,train
05_04_00293,test
05_04_00294,test
05_04_00295,train
05_04_00297,test
05_04_00298,train
05_04_00299,train
05_04_00300,test
05_04_00301,test
05_04_00302,train
05_04_00303,train
05_04_00304,train
05_04_00305,train
05_04_00306,train
05_04_00308,test
05_04_00311,train
05_04_00312,train
05_04_00313,train
05_04_00314,train
05_04_00315,train
05_04_00316,train
05_04_00317,test
05_04_00318,train
05_04_00319,test
05_04_00320,train
05_04_00321,train
05_04_00322,train
05_04_00323,train
05_04_00324,train
05_04_00325,train
05_04_00326,test
05_04_00327,test
05_04_00328,train
05_04_00329,train
05_04_00330,train
05_04_00331,train
05_04_00332,test
05_04_00333,test
05_04_00334,train
05_04_00336,train
05_04_00337,train
05_04_00338,train
05_04_00339,train
05_04_00340,test
05_04_00341,train
05_04_00342,test
05_04_00343,train
05_04_00344,train
05_04_00345,train
05_04_00346,train
05_04_00347,train
05_04_00348,train
05_04_00349,train
05_04_00350,train
05_04_00351,test
05_04_00352,train
05_04_00353,test
05_04_00354,test
05_04_00355,test
05_04_00356,train
05_04_00357,train
05_04_00358,train
05_04_00359,test
05_04_00361,train
05_04_00362,train
05_04_00363,train
05_04_00364,train
05_04_00365,test
05_04_00366,train
05_04_00367,test
05_04_00368,train
05_04_00369,train
05_04_00370,train
05_04_00371,train
05_04_00372,train
05_04_00373,train
05_04_00374,train
05_04_00375,train
05_04_00376,train
05_04_00377,train
05_04_00378,train
05_04_00379,train
05_04_00380,train
05_04_00381,train
05_04_00382,train
05_04_00383,train
05_04_00384,train
05_04_00385,train
05_04_00386,train
05_04_00387,test
05_04_00388,train
05_04_00389,train
05_04_00390,train
05_04_00391,train
05_04_00392,train
05_04_00393,train
05_04_00394,train
05_04_00395,train
05_04_00396,train
05_04_00397,train
05_04_00398,train
05_04_00399,train
05_04_00400,train
05_04_00401,train
05_04_00402,train
05_04_00403,train
05_04_00404,train
05_04_00405,train
05_04_00406,train
05_04_00407,train
05_04_00408,train
05_04_00409,train
05_04_00410,test
05_04_00411,train
05_04_00412,train
05_04_00413,train
05_04_00414,train
05_04_00415,train
05_04_00416,train
05_04_00418,train
05_04_00419,train
05_04_00420,train
05_04_00421,train
05_04_00422,train
05_04_00423,train
05_04_00424,train
05_04_00425,train
05_04_00426,train
05_04_00427,test
05_04_00428,train
05_04_00429,train
05_04_00430,train
05_04_00431,train
05_04_00432,train
05_04_00433,train
05_04_00434,train
05_04_00435,train
05_04_00436,train
05_04_00437,train
05_04_00438,train
05_04_00439,train
05_04_00441,train
05_04_00442,train
05_04_00443,train
05_04_00444,train
05_04_00445,train
05_04_00446,train
05_04_00447,train
05_04_00448,train
05_04_00449,train
05_04_00450,train
05_04_00451,train
05_04_00452,train
05_04_00453,train
05_04_00454,train
05_04_00455,test
05_04_00456,test
05_04_00457,train
05_04_00458,train
05_04_00459,train
05_04_00460,train
05_04_00461,train
05_04_00462,train
05_04_00463,test
05_04_00465,train
05_04_00466,train
05_04_00467,train
05_04_00468,train
05_04_00469,train
05_04_00470,train
05_04_00471,train
05_04_00472,test
05_04_00473,train
05_04_00474,train
05_04_00475,train
05_04_00476,train
05_04_00477,train
05_04_00478,train
05_04_00479,train
05_04_00480,train
05_04_00481,train
05_04_00482,train
05_04_00483,train
05_04_00484,train
05_04_00485,train
05_04_00486,test
05_04_00487,train
05_04_00488,train
05_04_00489,train
05_04_00490,train
05_04_00491,train
05_04_00492,train
05_04_00493,test
05_04_00494,train
05_04_00495,train
05_04_00497,test
05_04_00498,train
05_04_00499,train
05_04_00500,train
05_04_00501,train
05_04_00502,train
05_04_00503,train
05_04_00504,train
05_04_00505,train
05_04_00506,train
05_04_00507,train
05_04_00508,train
05_04_00509,train
05_04_00510,train
05_04_00511,train
05_04_00512,train
05_04_00513,test
05_04_00514,train
05_04_00515,train
05_04_00516,train
05_04_00517,train
05_04_00518,train
05_04_00519,train
05_04_00520,train
05_04_00521,train
05_04_00522,train
05_04_00523,train
05_04_00524,train
05_04_00525,train
05_04_00526,train
05_04_00527,train
05_04_00528,train
05_04_00529,train
05_04_00530,test
05_04_00531,train
05_04_00532,train
05_04_00533,train
05_04_00534,train
05_04_00535,train
05_04_00536,train
05_04_00537,train
05_04_00538,train
05_04_00539,test
05_04_00540,train
05_04_00541,train
05_04_00542,train
05_04_00543,train
05_04_00545,train
05_04_00546,train
05_04_00547,train
05_04_00548,train
05_04_00549,train
05_04_00550,train
05_04_00551,train
05_04_00552,train
05_04_00553,train
05_04_00554,test
05_04_00555,train
05_04_00556,test
05_04_00557,train
05_04_00558,train
05_04_00559,train
05_04_00560,train
05_04_00561,train
05_04_00562,train
05_04_00563,train
05_04_00564,train
05_04_00565,train
05_04_00566,train
05_04_00567,train
05_04_00568,train
05_04_00569,test
05_04_00570,train
05_04_00571,train
05_04_00572,test
05_04_00573,test
05_04_00574,train
05_04_00575,train
05_04_00576,train
05_04_00577,train
05_04_00578,train
05_04_00579,test
05_04_00580,test
05_04_00581,train
05_04_00582,train
05_04_00583,train
05_04_00584,train
05_04_00585,train
05_04_00586,train
05_04_00587,train
05_04_00588,test
05_04_00589,test
05_04_00590,train
05_04_00591,train
05_04_00592,train
05_04_00593,train
05_04_00594,train
05_04_00595,test
05_04_00596,train
05_04_00597,test
05_04_00598,train
05_04_00599,test
05_04_00600,train
05_04_00601,train
05_04_00602,train
05_04_00603,train
05_04_00604,train
05_04_00605,train
05_04_00606,train
05_04_00607,test
05_04_00608,train
05_04_00609,train
05_04_00610,train
05_04_00611,train
05_04_00612,train
05_04_00613,train
05_04_00614,train
05_04_00615,train
05_04_00616,train
05_04_00617,train
05_04_00618,test
05_04_00622,test
05_04_00623,train
05_04_00624,train
05_04_00625,train
05_04_00626,train
05_04_00627,train
05_04_00628,train
05_04_00629,test
05_04_00630,train
05_04_00631,train
05_04_00632,train
05_04_00633,train
05_04_00634,train
05_04_00635,train
05_04_00636,train
05_04_00637,train
05_04_00638,train
05_04_00639,train
05_04_00640,train
05_04_00641,train
05_04_00642,train
05_04_00643,train
05_04_00644,train
05_04_00645,train
05_04_00646,train
05_04_00647,train
05_04_00648,train
05_04_00649,train
05_04_00650,train
05_04_00651,train
05_04_00652,train
05_04_00653,train
05_04_00654,train
05_04_00655,train
05_04_00656,train
05_04_00657,train
05_04_00658,train
05_04_00659,train
05_04_00660,train
05_04_00661,train
05_04_00662,train
05_04_00663,train
05_04_00664,test
05_04_00665,train
05_04_00666,train
05_04_00669,test
05_04_00670,train
05_04_00671,train
05_04_00672,train
05_04_00673,train
05_04_00674,train
05_04_00675,train
05_04_00676,train
05_04_00677,train
05_04_00678,train
05_04_00679,train
05_04_00680,train
05_04_00681,train
05_04_00682,train
05_04_00683,train
05_04_00684,train
05_04_00685,train
05_04_00686,train
05_04_00687,train
05_04_00688,test
05_04_00689,train
05_04_00690,train
05_04_00691,train
05_04_00692,train
05_04_00693,train
05_04_00694,train
05_04_00695,train
05_04_00696,train
05_04_00697,train
05_04_00698,train
05_04_00699,train
05_04_00700,train
05_04_00701,train
05_04_00702,train
05_04_00703,train
05_04_00704,train
05_04_00705,train
05_04_00706,train
05_04_00707,train
05_04_00708,train
05_04_00709,train
05_04_00710,train
05_04_00711,train
05_04_00712,train
05_04_00713,train
05_04_00714,train
05_04_00715,train
05_04_00716,train
05_04_00717,train
05_04_00718,train
05_04_00719,train
05_04_00720,train
05_04_00721,train
05_04_00722,train
05_04_00723,train
05_04_00724,train
05_04_00725,train
05_04_00726,train
05_04_00727,train
05_04_00728,train
05_04_00729,train
05_04_00730,train
05_04_00731,train
05_04_00732,train
05_04_00733,train
05_04_00734,train
05_04_00735,train
05_04_00736,train
05_04_00737,train
05_04_00738,train
05_04_00739,train
05_04_00740,train
05_04_00741,train
05_04_00742,train
05_04_00743,test
05_04_00744,train
05_04_00745,train
05_04_00746,train
05_04_00747,train
05_04_00748,train
05_04_00749,train
05_04_00750,train
05_04_00751,train
05_04_00752,train
05_04_00753,train
05_04_00754,test
05_04_00755,test
05_04_00756,test
05_04_00757,train
05_04_00758,train
05_04_00759,train
05_04_00760,train
05_04_00761,train
05_04_00762,test
05_04_00763,train
05_04_00764,train
05_04_00765,train
05_04_00766,train
05_04_00767,train
05_04_00768,train
05_04_00769,train
05_04_00770,train
05_04_00771,train
05_04_00772,train
05_04_00773,train
05_04_00774,train
05_04_00775,train
05_04_00776,train
05_04_00777,train
05_04_00778,train
05_04_00779,train
05_04_00780,train
05_04_00781,train
05_04_00782,train
05_04_00783,train
05_04_00784,train
05_04_00785,train
05_04_00786,train
05_04_00787,train
05_04_00788,train
05_04_00789,train
05_04_00790,train
05_04_00791,train
05_04_00792,train
05_04_00793,train
05_04_00794,train
05_04_00795,train
05_04_00796,train
05_04_00797,train
05_04_00798,train
05_04_00799,train
05_04_00800,train
05_04_00801,train
05_04_00802,train
05_04_00803,train
05_04_00804,train
05_04_00805,train
05_04_00806,train
05_04_00807,train
05_04_00808,train
05_04_00809,train
05_04_00810,train
05_04_00811,train
05_04_00812,train
05_04_00813,train
05_04_00814,train
05_04_00815,train
05_04_00816,train
05_04_00817,train
05_04_00818,train
05_04_00819,train
05_04_00820,train
05_04_00821,train
05_04_00822,train
05_04_00823,train
05_04_00824,train
05_04_00825,test
05_04_00826,train
05_04_00827,train
05_04_00828,train
05_04_00829,train
05_04_00830,test
05_04_00831,train
05_04_00832,train
05_04_00833,test
05_04_00834,train
05_04_00835,test
05_04_00836,train
05_04_00837,train
05_04_00838,train
05_04_00839,train
05_04_00840,train
05_04_00841,train
05_04_00842,train
05_04_00843,train
05_04_00844,train
05_04_00845,train
05_04_00846,train
05_04_00847,train
05_04_00848,train
05_04_00849,train
05_04_00850,train
05_04_00851,test
05_04_00852,train
05_04_00853,train
05_04_00854,train
05_04_00855,train
05_04_00856,train
05_04_00857,train
05_04_00858,train
05_04_00859,train
05_04_00860,train
05_04_00861,train
05_04_00862,train
05_04_00863,train
05_04_00864,train
05_04_00865,train
05_04_00866,train
05_04_00867,train
05_04_00868,train
05_04_00869,train
05_04_00870,train
05_04_00871,train
05_04_00872,train
05_04_00873,train
05_04_00874,train
05_04_00875,train
05_04_00876,train
05_04_00877,train
05_04_00878,train
05_04_00879,train
05_04_00880,train
05_04_00881,train
05_04_00882,test
05_04_00883,train
05_04_00884,train
05_04_00885,train
05_04_00886,train
05_04_00887,train
05_04_00888,train
05_04_00889,train
05_04_00890,train
05_04_00891,train
05_04_00892,train
05_04_00893,train
05_04_00894,train
05_04_00895,train
05_04_00896,train
05_04_00897,train
05_04_00898,test
05_04_00899,train
05_04_00900,train
05_04_00901,train
05_04_00902,train
05_04_00903,train
05_04_00904,train
05_04_00905,train
05_04_00906,train
05_04_00907,train
05_04_00908,train
05_04_00909,train
05_04_00910,train
05_04_00911,train
05_04_00912,train
05_04_00913,train
05_04_00914,train
05_04_00915,train
05_04_00916,train
05_04_00917,train
05_04_00918,train
05_04_00919,train
05_04_00920,train
05_04_00921,train
05_04_00922,train
05_04_00923,train
05_04_00924,train
05_04_00925,train
05_04_00926,train
05_04_00927,train
05_04_00928,train
05_04_00929,train
05_04_00930,train
05_04_00931,test
05_04_00932,train
05_04_00933,train
05_04_00934,train
05_04_00935,train
05_04_00936,train
05_04_00937,train
05_04_00938,train
05_04_00939,train
05_04_00940,test
05_04_00941,train
05_04_00942,train
05_04_00943,train
05_04_00944,train
05_04_00945,train
05_04_00946,train
05_04_00947,train
05_04_00948,train
05_04_00949,train
05_04_00950,train
05_04_00951,test
05_04_00952,train
05_04_00953,train
05_04_00954,train
05_04_00955,train
05_04_00956,train
05_04_00957,train
05_04_00958,train
05_04_00959,train
05_04_00960,train
05_04_00961,train
05_04_00962,train
05_04_00963,train
05_04_00964,train
05_04_00965,train
05_04_00966,train
05_04_00967,train
05_04_00968,train
05_04_00969,train
05_04_00970,train
05_04_00971,train
05_04_00972,train
05_04_00973,train
05_04_00974,train
05_04_00975,train
05_04_00976,test
05_04_00977,train
05_04_00978,train
05_04_00979,train
05_04_00980,train
05_04_00981,train
05_04_00982,train
05_04_00983,train
05_04_00984,train
05_04_00985,train
05_04_00986,train
05_04_00987,train
05_04_00988,train
05_04_00989,train
05_04_00990,train
05_04_00991,train
05_04_00992,train
05_04_00993,train
05_04_00994,train
05_04_00995,train
05_04_00996,train
05_04_00997,train
05_04_00998,train
05_04_00999,train
05_04_01000,train
05_04_01001,train
05_04_01002,train
05_04_01003,train
05_04_01004,train
05_04_01005,train
05_04_01006,test
05_04_01007,train
05_04_01008,train
05_04_01009,train
05_04_01010,test
05_04_01011,train
05_04_01012,train
05_04_01013,train
05_04_01014,train
05_04_01015,train
05_04_01016,train
05_04_01017,train
05_04_01018,train
05_04_01019,train
05_04_01020,train
05_04_01021,train
05_04_01022,train
05_04_01023,train
05_04_01024,train
05_04_01025,train
05_04_01026,train
05_04_01027,train
05_04_01028,train
05_04_01029,train
05_04_01030,test
05_04_01031,train
05_04_01032,train
05_04_01033,train
05_04_01034,train
05_04_01035,train
05_04_01036,train
05_04_01037,test
05_04_01038,train
05_04_01039,train
05_04_01040,train
05_04_01041,train
05_04_01042,train
05_04_01043,train
05_04_01044,train
05_04_01045,train
05_04_01046,train
05_04_01047,train
05_04_01048,train
05_04_01049,train
05_04_01050,train
05_04_01051,train
05_04_01052,train
05_04_01053,train
05_04_01054,train
05_04_01055,train
05_04_01056,train
05_04_01057,train
05_04_01058,train
05_04_01059,test
05_04_01060,train
05_04_01061,train
05_04_01062,train
05_04_01063,train
05_04_01064,train
05_04_01065,train
05_04_01066,train
05_04_01067,test
05_04_01068,test
05_04_01069,train
05_04_01070,train
05_04_01071,train
05_04_01072,train
05_04_01073,train
05_04_01074,test
05_04_01075,train
05_04_01076,train
05_04_01077,train
05_04_01078,train
05_04_01079,train
05_04_01080,train
05_04_01081,train
05_04_01082,train
05_04_01083,train
05_04_01084,train
05_04_01085,train
05_04_01086,train
05_04_01087,train
05_04_01088,train
05_04_01089,test
05_04_01090,train
05_04_01091,train
05_04_01092,train
05_04_01093,train
05_04_01094,train
05_04_01095,train
05_04_01096,train
05_04_01097,test
05_04_01098,train
05_04_01099,train
05_04_01100,train
05_04_01101,train
05_04_01102,train
05_04_01103,train
05_04_01104,test
05_04_01105,train
05_04_01106,train
05_04_01107,train
05_04_01108,train
05_04_01109,train
05_04_01110,train
05_04_01111,train
05_04_01112,train
05_04_01113,train
05_04_01114,train
05_04_01115,train
05_04_01116,train
05_04_01117,train
05_04_01118,train
05_04_01119,test
05_04_01120,train
05_04_01121,train
05_04_01122,train
05_04_01123,train
05_04_01124,train
05_04_01126,train
05_04_01127,train
05_04_01128,train
05_04_01129,train
05_04_01130,train
05_04_01131,train
05_04_01132,train
05_04_01133,train
05_04_01134,train
05_04_01135,train
05_04_01136,train
05_04_01137,train
05_04_01138,train
05_04_01139,train
05_04_01140,train
05_04_01141,train
05_04_01142,train
05_04_01143,train
05_04_01144,train
05_04_01145,train
05_04_01146,test
05_04_01147,train
05_04_01148,train
05_04_01149,train
05_04_01150,train
05_04_01151,train
05_04_01152,train
05_04_01153,train
05_04_01154,train
05_04_01155,train
05_04_01156,train
05_04_01157,train
05_04_01158,train
05_04_01159,train
05_04_01160,train
05_04_01161,train
05_04_01162,train
05_04_01163,train
05_04_01164,train
05_04_01165,train
05_04_01166,train
05_04_01167,train
05_04_01168,train
05_04_01169,train
05_04_01170,train
05_04_01171,train
05_04_01172,train
05_04_01173,train
05_04_01174,train
05_04_01175,train
05_04_01176,train
05_04_01177,train
05_04_01178,train
05_04_01179,train
05_04_01180,train
05_04_01181,train
05_04_01182,train
05_04_01183,test
05_04_01184,train
05_04_01185,train
05_04_01186,train
05_04_01187,train
05_04_01188,train
05_04_01189,train
05_04_01190,train
05_04_01191,train
05_04_01192,train
05_04_01193,train
05_04_01194,train
05_04_01195,train
05_04_01196,train
05_04_01197,train
05_04_01198,train
05_04_01199,train
05_04_01200,train
05_04_01201,train
05_04_01202,train
05_04_01203,train
05_04_01204,train
05_04_01205,train
05_04_01206,train
05_04_01207,train
05_04_01208,train
05_04_01209,train
05_04_01210,train
05_04_01211,test
05_04_01212,train
05_04_01213,train
05_04_01214,test
05_04_01215,test
05_04_01216,train
05_04_01217,train
05_04_01218,train
05_04_01219,train
05_04_01220,train
05_04_01221,train
05_04_01222,train
05_04_01223,train
05_04_01224,train
05_04_01225,train
05_04_01226,train
05_04_01227,train
05_04_01228,train
05_04_01229,train
05_04_01230,train
05_04_01231,train
05_04_01232,train
05_04_01233,train
05_04_01234,test
05_04_01235,train
05_04_01236,train
05_04_01237,train
05_04_01238,test
05_04_01239,train
05_04_01240,train
05_04_01241,train
05_04_01242,train
05_04_01243,train
05_04_01244,train
05_04_01245,train
05_04_01246,train
05_04_01247,train
05_04_01248,train
05_04_01249,train
05_04_01250,train
05_04_01251,train
05_04_01252,train
05_04_01253,train
05_04_01254,train
05_04_01255,train
05_04_01256,test
05_04_01257,train
05_04_01258,train
05_04_01259,train
05_04_01260,train
05_04_01261,train
05_04_01262,train
05_04_01263,train
05_04_01264,train
05_04_01265,train
05_04_01266,train
05_04_01267,train
05_04_01268,train
05_04_01269,train
05_04_01270,train
05_04_01271,train
05_04_01272,test
05_04_01273,train
05_04_01274,train
05_04_01275,train
05_04_01276,train
05_04_01277,train
05_04_01278,train
05_04_01279,train
05_04_01280,train
05_04_01281,train
05_04_01282,train
05_04_01283,train
05_04_01284,train
05_04_01285,train
05_04_01286,train
05_04_01287,train
05_04_01288,train
05_04_01289,train
05_04_01290,train
05_04_01291,train
05_04_01292,train
05_04_01293,train
05_04_01294,train
05_04_01295,train
05_04_01296,train
05_04_01297,train
05_04_01298,train
05_04_01299,train
05_04_01300,train
05_04_01301,train
05_04_01302,train
05_04_01303,train
05_04_01304,train
05_04_01305,train
05_04_01306,train
